company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,funding_round_type,funded_at,raised_amount_usd
/company/mydrugcosts,myDrugCosts,enterprise,USA,NC,Raleigh-Durham,Research Triangle Park,other,2013-04-15,75000
/company/myedmatch,myEDmatch,education,USA,DC,unknown,Kansas City,series-a,2013-08-01,2600000
/company/myedu,MyEdu,education,USA,TX,Austin,Austin,series-b,2010-02-24,5500000
/company/myedu,MyEdu,education,USA,TX,Austin,Austin,series-a,2009-01-01,3200000
/company/myedu,MyEdu,education,USA,TX,Austin,Austin,venture,2011-10-24,10000000
/company/earth-aid,MyEnergy,web,USA,MA,Boston,Boston,angel,2009-02-01,
/company/earth-aid,MyEnergy,web,USA,MA,Boston,Boston,series-a,2011-02-03,4000000
/company/myenergyplatform-com,myEnergyPlatform.com,real_estate,USA,NY,New York,New York,angel,2012-01-03,
/company/m,Myfacepage,other,USA,AL,SF Bay,San Jose,series-a,2007-05-01,1500000
/company/myfit,MyFit,health,USA,CA,SF Bay,Mountain View,series-a,2009-11-19,1000000
/company/myfitnesspal,MyFitnessPal,web,USA,CA,SF Bay,San Francisco,series-a,2013-08-13,18000000
/company/myforce,MyForce,security,USA,CO,Denver,Denver,venture,2012-09-18,2000000
/company/myforce,MyForce,security,USA,CO,Denver,Denver,venture,2012-04-26,953515
/company/myglam,myglam,ecommerce,USA,CA,SF Bay,San Mateo,venture,2012-07-13,2750000
/company/mygola,mygola,travel,USA,MD,Washington DC,Chevy Chase,other,2010-03-17,138000
/company/mygola,mygola,travel,USA,MD,Washington DC,Chevy Chase,other,2010-03-31,20000
/company/mygola,mygola,travel,USA,MD,Washington DC,Chevy Chase,angel,2011-12-19,1000000
/company/mygreek,myGreek,web,USA,CA,SF Bay,San Francisco,angel,2009-05-01,
/company/myhealthteams,MyHealthTeams,health,USA,CA,SF Bay,San Francisco,series-a,2012-08-14,1750000
/company/myinfoq,myinfoQ,web,USA,NY,New York,New York,other,2010-10-01,25000
/company/mykonos-software,Mykonos Software,software,USA,CA,SF Bay,San Francisco,series-a,2012-01-23,4000000
/company/mylife-com,MyLife,web,USA,CA,Los Angeles,Los Angeles,angel,2006-01-01,1370000
/company/mylife-com,MyLife,web,USA,CA,Los Angeles,Los Angeles,series-a,2007-04-01,25000000
/company/mylifebrand,MyLifeBrand,web,USA,,TBD,,angel,2007-10-01,750000
/company/mylikes,MyLikes,advertising,USA,CA,SF Bay,San Francisco,angel,2010-04-13,630000
/company/mylikes,MyLikes,advertising,USA,CA,SF Bay,San Francisco,series-a,2010-11-30,5600000
/company/mymedleads-com,MyMedLeads.com,software,USA,TX,Austin,Austin,angel,2010-04-01,350000
/company/myminilife,MyMiniLife,games_video,USA,CA,SF Bay,Palo Alto,angel,2006-11-15,10000
/company/myminilife,MyMiniLife,games_video,USA,CA,SF Bay,Palo Alto,angel,2007-11-15,380000
/company/myminilife,MyMiniLife,games_video,USA,CA,SF Bay,Palo Alto,angel,2007-09-01,40000
/company/myndnet,Myndnet,web,USA,CA,SF Bay,Palo Alto,series-a,2007-06-27,
/company/mynewfinancialadvisor-com,MyNewFinancialAdvisor,finance,USA,CA,Santa Barbara,Montecito,series-a,2013-09-11,1500000
/company/mynewplace,MyNewPlace,web,USA,CA,SF Bay,San Francisco,series-a,2006-03-22,8000000
/company/mynewplace,MyNewPlace,web,USA,CA,SF Bay,San Francisco,series-b,2006-09-18,12000000
/company/mynines,MyNines,ecommerce,USA,NY,New York,New York,angel,2010-04-19,500000
/company/myokardia,MyoKardia,biotech,USA,CA,SF Bay,San Francisco,series-a,2012-09-20,38000000
/company/myokardia,MyoKardia,biotech,USA,CA,SF Bay,San Francisco,venture,2012-10-04,4000000
/company/myomo,MYOMO,biotech,USA,MA,Boston,Cambridge,venture,2012-10-11,3674917
/company/myos,MYOS,health,USA,NJ,Cedar Knolls,Cedar Knolls,private-equity,2012-07-11,5600000
/company/myoscience,MyoScience,biotech,USA,CA,SF Bay,Redwood City,series-c+,2011-03-17,39000000
/company/myoscience,MyoScience,biotech,USA,CA,SF Bay,Redwood City,series-c+,2012-03-21,33000000
/company/myoscience,MyoScience,biotech,USA,CA,SF Bay,Redwood City,series-c+,2013-09-12,25000000
/company/myotherdrive,MyOtherDrive,games_video,USA,OH,Cincinnati,Dayton,angel,2008-08-01,1000000
/company/myoutdoortv-com,MyOutdoorTV.com,sports,USA,TN,Nashville,Franklin,venture,2010-02-05,1000000
/company/myperfectgift-com,MyPerfectGift.com,web,USA,CA,Napa,Napa,angel,2012-11-08,100000
/company/mypizza-com,myPizza.com,ecommerce,USA,,CA,CA,angel,2009-06-01,50000
/company/mypublisher,MyPublisher,web,USA,NY,New York,Valhalla,series-b,2007-09-01,8900000
/company/myrete,myRete,social,USA,VA,Washington DC,Alexandria,series-a,2011-08-03,1787500
/company/myriant-technologies,Myriant Technologies,biotech,USA,MA,Boston,Quincy,other,2009-12-08,50000000
/company/myriant-technologies,Myriant Technologies,biotech,USA,MA,Boston,Quincy,venture,2011-01-24,60000000
/company/myright,myRight,legal,USA,CA,Los Angeles,Los Angeles,angel,2012-07-10,20000
/company/myrio,Myrio,software,USA,WA,Seattle,Bothell,venture,2001-01-01,20500000
/company/mysalescamp,MySalescamp,software,USA,CA,SF Bay,Mountain View,angel,2013-02-08,280000
/company/myshape,MyShape,ecommerce,USA,CA,Los Angeles,Glendale,series-b,2007-07-17,
/company/myshape,MyShape,ecommerce,USA,CA,Los Angeles,Glendale,series-c+,2008-10-06,12000000
/company/myshape,MyShape,ecommerce,USA,CA,Los Angeles,Glendale,venture,2009-08-31,10500000
/company/myshape,MyShape,ecommerce,USA,CA,Los Angeles,Glendale,series-c+,2010-11-10,5500000
/company/myshavingclub-com,myShavingClub.com,ecommerce,USA,IL,Chicago,Addison,angel,2012-10-01,250000
/company/my-social-cloud,MySocialCloud.com,web,USA,CA,California - Other,,angel,2012-03-16,1000000
/company/mysongtoyou,MySongToYou,music,USA,CA,Los Angeles,Woodland Hills,other,2010-01-14,100000
/company/mysql,MySQL,enterprise,USA,CA,SF Bay,Cupertino,series-c+,2006-02-01,18500000
/company/mysql,MySQL,enterprise,USA,CA,SF Bay,Cupertino,series-b,2003-06-01,19500000
/company/mysql,MySQL,enterprise,USA,CA,SF Bay,Cupertino,series-a,2001-11-12,1800000
/company/mystore,MyStore.com,ecommerce,USA,TX,Dallas,Keller,angel,2006-02-08,100000
/company/mystore,MyStore.com,ecommerce,USA,TX,Dallas,Keller,angel,2008-04-20,520000
/company/mystore,MyStore.com,ecommerce,USA,TX,Dallas,Keller,angel,2007-05-23,500000
/company/rmz-development,MyStream,mobile,USA,NY,New York,New York,other,2011-12-13,400000
/company/mystudiyo-com,MyStudiyo.com,software,USA,NY,New York,New York,angel,2007-01-01,1000000
/company/mysupermarket,mySupermarket,web,USA,NY,New York,New York,series-a,2007-05-07,6000000
/company/mysupermarket,mySupermarket,web,USA,NY,New York,New York,series-c+,2010-10-13,7400000
/company/mysupermarket,mySupermarket,web,USA,NY,New York,New York,series-c+,2012-04-19,10000000
/company/mysupermarket,mySupermarket,web,USA,NY,New York,New York,series-a,2005-05-01,4500000
/company/mysupermarket,mySupermarket,web,USA,NY,New York,New York,series-a,2008-02-01,1900000
/company/mysupermarket,mySupermarket,web,USA,NY,New York,New York,series-b,2009-05-01,3000000
/company/mytag-com,myTAG.com,ecommerce,USA,CA,SF Bay,San Jose,angel,2012-12-03,100000
/company/mytek-network-solutions,MYTEK Network Solutions,,USA,AZ,Phoenix,Phoenix,angel,2012-10-05,800000
/company/mytime,MyTime,web,USA,CA,SF Bay,San Francisco,series-a,2012-05-01,3000000
/company/mytonomy,Mytonomy,education,USA,MD,Washington DC,Chevy Chase,venture,2013-02-12,
/company/mytonomy,Mytonomy,education,USA,MD,Washington DC,Chevy Chase,venture,2013-04-19,
/company/mytonomy,Mytonomy,education,USA,MD,Washington DC,Chevy Chase,other,2012-08-17,100000
/company/mytoons,MyToons,games_video,USA,TX,San Antonio,San Antonio,series-b,2008-07-22,
/company/mytoons,MyToons,games_video,USA,TX,San Antonio,San Antonio,series-a,2007-01-01,
/company/mytopia,Mytopia,games_video,USA,CA,SF Bay,Palo Alto,angel,2008-01-01,300000
/company/mytopia,Mytopia,games_video,USA,CA,SF Bay,Palo Alto,series-a,2009-03-01,3200000
/company/mytrade,MyTrade,web,USA,KY,Louisville,Louisville,angel,2007-01-01,
/company/mytraining,MyTraining,health,USA,CA,SF Bay,San Francisco,angel,2012-03-01,50000
/company/mytraining,MyTraining,health,USA,CA,SF Bay,San Francisco,angel,2013-01-01,50000
/company/mytrus,Mytrus,medical,USA,CA,SF Bay,San Francisco,venture,2013-03-20,750000
/company/myus-com,MyUS.com,ecommerce,USA,FL,Sarasota,Sarasota,venture,2012-09-04,
/company/myvbo,myVBO,software,USA,NH,Peterborough,Peterborough,venture,2010-12-13,2360000
/company/myverse,MyVerse,web,USA,CA,SF Bay,San Francisco,angel,2010-07-30,400000
/company/myvr,MyVR,software,USA,CA,SF Bay,San Francisco,angel,2012-09-28,1400000
/company/mywealth,MyWealth,web,USA,NY,New York,New York,venture,2009-02-11,2000000
/company/mywebgrocer,MyWebGrocer,advertising,USA,VT,Winooski,Winooski,venture,2009-08-05,13000000
/company/mywebgrocer,MyWebGrocer,advertising,USA,VT,Winooski,Winooski,private-equity,2013-06-11,48000000
/company/rooms-inc,myWebRoom,web,USA,CA,SF Bay,San Francisco,angel,2012-11-01,600000
/company/myxer,Myxer,music,USA,TX,Austin,Austin,series-a,2007-09-25,6500000
/company/myzamana,myZamana,web,USA,CA,California - Other,,angel,2010-04-01,
/company/mzinga,Mzinga,social,USA,MA,Boston,Burlington,series-c+,2008-03-03,32500000
/company/mzinga,Mzinga,social,USA,MA,Boston,Burlington,venture,2009-09-23,10000000
/company/n-of-one-therapeutics,N-of-One,biotech,USA,MA,Boston,Lexington,other,2012-04-30,748955
/company/n-of-one-therapeutics,N-of-One,biotech,USA,MA,Boston,Lexington,other,2011-08-31,444160
/company/n-sided,N-Sided,software,USA,,Fontenay sous bois,Fontenay sous bois,series-a,2006-06-19,378000
/company/n1health,n1health,health,USA,VA,SF Bay,Richmond,venture,2013-05-31,200000
/company/n2care,N2Care,health,USA,VA,Blacksburg,Blacksburg,angel,2012-02-09,20000
/company/n2ncommerce,N2N Commerce,ecommerce,USA,MA,Boston,Cambridge,venture,2008-01-03,30000000
/company/n30-pharmaceuticals,N30 Pharmaceuticals,biotech,USA,CO,Denver,Boulder,series-b,2010-07-12,10000000
/company/n4md,N4MD,mobile,USA,GA,Atlanta,Atlanta,angel,2011-09-15,25000
/company/naaya,naaya,games_video,USA,MD,Washington DC,Bethesda,angel,2012-05-30,400000
/company/nabbr,Nabbr,web,USA,NY,New York,New York,series-b,2008-11-24,2570000
/company/nabi-biopharmaceuticals,Nabi Biopharmaceuticals,biotech,USA,MD,Washington DC,Rockville,other,2009-09-29,10000000
/company/nabsys,Nabsys,biotech,USA,RI,Providence,Providence,series-b,2010-03-10,7000000
/company/nabsys,Nabsys,biotech,USA,RI,Providence,Providence,series-c+,2011-09-14,10000000
/company/nabsys,Nabsys,biotech,USA,RI,Providence,Providence,series-c+,2013-03-13,35049975
/company/nabsys,Nabsys,biotech,USA,RI,Providence,Providence,series-a,2009-05-05,4000000
/company/naiku,Naiku,education,USA,MN,Minneapolis,Minneapolis,angel,2011-10-10,320000
/company/nail-your-mortgage,Nail Your Mortgage,finance,USA,IL,Chicago,Chicago,series-a,2009-10-01,3100000
/company/naked,Naked,ecommerce,USA,WA,Sumas,Sumas,other,2013-08-08,500000
/company/naked-rebel-winery,Naked Rebel Winery,hospitality,USA,CA,SF Bay,San Francisco,angel,2012-11-15,10000
/company/nalace-corporation,Nalace Corporation,ecommerce,USA,GA,Atlanta,Lawrenceville,angel,2012-04-19,19000
/company/nalari-health,Nalari Health,biotech,USA,RI,Providence,Providence,venture,2011-12-02,100000
/company/namely,Namely,enterprise,USA,NY,New York,New York,angel,2011-12-31,1000000
/company/namely,Namely,enterprise,USA,NY,New York,New York,angel,2012-10-31,750000
/company/namely,Namely,enterprise,USA,NY,New York,New York,series-a,2013-06-11,3500000
/company/namesake,Namesake,games_video,USA,CA,Los Angeles,Los Angeles,series-a,2011-09-07,1500000
/company/namo-media,Namo Media,mobile,USA,CA,SF Bay,San Francisco,series-a,2013-03-01,1875000
/company/nangate,Nangate,mobile,USA,CA,SF Bay,Sunnyvale,series-c+,2008-06-10,10000000
/company/nangate,Nangate,mobile,USA,CA,SF Bay,Sunnyvale,series-b,2007-01-01,15000000
/company/nangate,Nangate,mobile,USA,CA,SF Bay,Sunnyvale,series-a,2006-04-05,10000000
/company/nanigans,Nanigans,advertising,USA,MA,Boston,Boston,series-a,2011-08-09,3000000
/company/nanigans,Nanigans,advertising,USA,MA,Boston,Boston,series-a,2013-04-23,5850000
/company/nano-network-engines,Nano Network Engines,software,USA,MD,Washington DC,Glenwood,series-a,2006-10-01,6000000
/company/nano-terra,Nano Terra,biotech,USA,MA,Boston,Cambridge,series-a,2010-12-14,17000000
/company/nano-terra,Nano Terra,biotech,USA,MA,Boston,Cambridge,other,2011-02-24,750000
/company/nano-terra,Nano Terra,biotech,USA,MA,Boston,Cambridge,venture,2011-04-26,2300000
/company/nano3d-biosciences,Nano3D Biosciences,biotech,USA,TX,Houston,Houston,venture,2010-06-04,250000
/company/nanoantibiotics,NanoAntibiotics,biotech,USA,FL,Miami,Surfside,angel,2013-07-02,500000
/company/nanobio,NanoBio,biotech,USA,MI,Detroit,Ann Arbor,series-b,2009-07-08,22000000
/company/nanobio,NanoBio,biotech,USA,MI,Detroit,Ann Arbor,other,2010-11-30,6000000
/company/nanobio,NanoBio,biotech,USA,MI,Detroit,Ann Arbor,series-c+,2012-11-28,11000000
/company/nanochip,Nanochip,software,USA,CA,SF Bay,Fremont,venture,2008-01-22,14000000
/company/nanochip,Nanochip,software,USA,CA,SF Bay,Fremont,series-c+,2006-04-18,14800000
/company/nanocomp-technologies,Nanocomp Technologies,nanotech,USA,NH,Concord,Concord,venture,2012-01-05,7700000
/company/nanocomp-technologies,Nanocomp Technologies,nanotech,USA,NH,Concord,Concord,other,2013-03-12,139521
/company/nanoconversion-technologies,NanoConversion Technologies,hardware,USA,CA,SF Bay,SAN JOSE,private-equity,2012-06-08,3059464
/company/nanocor-therapeutics,NanoCor Therapeutics,biotech,USA,NC,Raleigh-Durham,Chapel Hill,venture,2007-09-10,3750000
/company/nanodetection-technology,NanoDetection Technology,medical,USA,TN,Knoxville,Knoxville,series-a,2010-11-13,2000000
/company/nanodetection-technology,NanoDetection Technology,medical,USA,TN,Knoxville,Knoxville,series-a,2011-07-29,300000
/company/nanogram,NanoGram,nanotech,USA,CA,SF Bay,Milpitas,series-c+,2008-01-15,32000000
/company/nanogram,NanoGram,nanotech,USA,CA,SF Bay,Milpitas,other,2010-01-27,4000000
/company/nanogram,NanoGram,nanotech,USA,CA,SF Bay,Milpitas,venture,2006-01-18,18700000
/company/nanoh2o,NanoH2O,nanotech,USA,CA,Los Angeles,Los Angeles,venture,2007-05-31,5000000
/company/nanoh2o,NanoH2O,nanotech,USA,CA,Los Angeles,Los Angeles,venture,2011-12-15,30000000
/company/nanoh2o,NanoH2O,nanotech,USA,CA,Los Angeles,Los Angeles,venture,2012-04-30,60500000
/company/nanoice,NanoICE,other,USA,WA,Seattle,Mill Creek,other,2010-11-12,500000
/company/nanoink,NanoInk,biotech,USA,IL,Chicago,Skokie,venture,2008-03-21,12000000
/company/nanoink,NanoInk,biotech,USA,IL,Chicago,Skokie,series-c+,2012-01-06,88000000
/company/nanolumens,NanoLumens,hardware,USA,GA,Atlanta,Norcross,venture,2010-04-26,101777
/company/nanolumens,NanoLumens,hardware,USA,GA,Atlanta,Norcross,venture,2013-04-11,2345000
/company/nanolumens,NanoLumens,hardware,USA,GA,Atlanta,Norcross,venture,2012-05-25,8177025
/company/nanomas-technologies,NanoMas Technologies,hardware,USA,NY,Vestal,Vestal,venture,2008-11-13,3200000
/company/nanomech,Nanomech,nanotech,USA,AR,Fayetteville,Fayetteville,venture,2012-12-19,2000000
/company/nanomech,Nanomech,nanotech,USA,AR,Fayetteville,Fayetteville,venture,2011-10-27,3539501
/company/nanomedical-systems,NanoMedical Systems,nanotech,USA,TX,Austin,Austin,venture,2012-12-19,1700000
/company/nanomedical-systems,NanoMedical Systems,nanotech,USA,TX,Austin,Austin,venture,2013-08-12,2322500
/company/nanomr,nanoMR,biotech,USA,NM,Albuquerque,Albuquerque,series-b,2011-07-19,13000000
/company/nanomr,nanoMR,biotech,USA,NM,Albuquerque,Albuquerque,other,2013-07-09,2623512
/company/nanoogo,Nanoogo,web,USA,CA,Los Angeles,Irvine,angel,2012-11-03,
/company/nanoogo,Nanoogo,web,USA,CA,Los Angeles,Irvine,angel,2012-06-01,150000
/company/nanoopto,NanoOpto,hardware,USA,NJ,Somerset,Somerset,series-c+,2005-03-23,12000000
/company/nanoopto,NanoOpto,hardware,USA,NJ,Somerset,Somerset,series-c+,2006-06-19,5000000
/company/nanopack,NanoPack,cleantech,USA,PA,Philadelphia,Wayne,venture,2008-11-24,1100000
/company/nanoracks,NanoRacks,nanotech,USA,TX,Houston,Houston,angel,2011-06-01,
/company/nanoracks,NanoRacks,nanotech,USA,TX,Houston,Houston,series-a,2013-06-01,2600000
/company/nanorete,nanoRETE,biotech,USA,MI,Lansing,Lansing,venture,2012-12-21,1188277
/company/nanosatisfi,NanoSatisfi,software,USA,CA,SF Bay,San Francisco,angel,2013-02-07,1200000
/company/nanosatisfi,NanoSatisfi,software,USA,CA,SF Bay,San Francisco,angel,2013-07-11,300000
/company/nanosatisfi,NanoSatisfi,software,USA,CA,SF Bay,San Francisco,crowdfunding,2012-07-14,100000
/company/nanoscale-components,Nanoscale Components,nanotech,USA,NH,Hudson,Hudson,venture,2012-11-30,600000
/company/nanosolar,Nanosolar,nanotech,USA,CA,SF Bay,San Jose,series-b,2005-05-01,20000000
/company/nanosolar,Nanosolar,nanotech,USA,CA,SF Bay,San Jose,series-c+,2006-06-01,75000000
/company/nanosolar,Nanosolar,nanotech,USA,CA,SF Bay,San Jose,series-c+,2008-03-01,300000000
/company/nanosolar,Nanosolar,nanotech,USA,CA,SF Bay,San Jose,venture,2012-06-01,70000000
/company/nanosolar,Nanosolar,nanotech,USA,CA,SF Bay,San Jose,series-a,2003-06-24,5000000
/company/nanospectra-biosciences,Nanospectra Biosciences,medical,USA,TX,Houston,Houston,venture,2013-06-04,525000
/company/nanosphere,Nanosphere,biotech,USA,IL,Chicago,Northbrook,post-ipo,2013-09-19,30200000
/company/nanosteel,NanoSteel,nanotech,USA,RI,Providence,Providence,venture,2009-08-21,8000000
/company/nanosteel,NanoSteel,nanotech,USA,RI,Providence,Providence,venture,2011-10-18,17000000
/company/nanosteel,NanoSteel,nanotech,USA,RI,Providence,Providence,series-c+,2012-08-06,
/company/nanostellar,Nanostellar,cleantech,USA,CA,SF Bay,Redwood City,series-a,2004-06-24,3000000
/company/nanostellar,Nanostellar,cleantech,USA,CA,SF Bay,Redwood City,venture,2007-08-28,3000000
/company/nanostellar,Nanostellar,cleantech,USA,CA,SF Bay,Redwood City,series-c+,2008-02-27,7050000
/company/nanostim,Nanostim,medical,USA,CA,SF Bay,Sunnyvale,venture,2013-05-03,9500008
/company/nanostim,Nanostim,medical,USA,CA,SF Bay,Sunnyvale,private-equity,2012-10-23,10000000
/company/nanostring-technologies,NanoString Technologies,biotech,USA,WA,Seattle,Seattle,series-c+,2009-06-14,30000000
/company/nanostring-technologies,NanoString Technologies,biotech,USA,WA,Seattle,Seattle,series-b,2007-06-26,8500000
/company/nanostring-technologies,NanoString Technologies,biotech,USA,WA,Seattle,Seattle,venture,2010-02-12,15000000
/company/nanostring-technologies,NanoString Technologies,biotech,USA,WA,Seattle,Seattle,series-c+,2011-11-07,20000000
/company/nanostring-technologies,NanoString Technologies,biotech,USA,WA,Seattle,Seattle,other,2012-04-03,15000000
/company/nanostring-technologies,NanoString Technologies,biotech,USA,WA,Seattle,Seattle,series-c+,2012-12-03,15300000
/company/nanostring-technologies,NanoString Technologies,biotech,USA,WA,Seattle,Seattle,private-equity,2013-05-13,150000
/company/nanosys,nanosys,nanotech,USA,CA,SF Bay,Palo Alto,series-c+,2010-08-10,25000000
/company/nanosys,nanosys,nanotech,USA,CA,SF Bay,Palo Alto,series-c+,2005-11-09,41500000
/company/nanosys,nanosys,nanotech,USA,CA,SF Bay,Palo Alto,other,2011-08-12,11000000
/company/nanosys,nanosys,nanotech,USA,CA,SF Bay,Palo Alto,series-c+,2012-11-26,15000000
/company/nanosys,nanosys,nanotech,USA,CA,SF Bay,Palo Alto,venture,2012-11-27,10000000
/company/nanosys,nanosys,nanotech,USA,CA,SF Bay,Palo Alto,other,2012-07-26,773415
