"NEW BEDFORD, MA",Bristol,Bristol
"LACONIA, NH",Belknap,Belknap
"MIDDLETOWN, OH",Butler,Butler
"FERNDALE, CA",Humboldt County,Humboldt County
"RALEIGH, MS",Smith,Smith
"BATON ROUGE, LA",East Baton Rouge,East Baton Rouge
"NASHVILLE, NC",Nash,Nash
"GLASSPORT, PA",Allegheny,Allegheny
"BARTLETT, TN",Shelby,Shelby
"GRANTVILLE, GA",Coweta,Coweta
"GWINNETT, GA",Gwinnett,Gwinnett
"COLLEGE STATION, TX",Brazos,Brazos
"HEIDELBERG, MS",Jasper,Jasper
"BRUNSWICK, GA",Glynn,Glynn
"LAFAYETTE, NJ",Sussex,Sussex
"DEMOREST, GA",Habersham,Habersham
"NEEDVILLE, TX",Fort Bend,Fort Bend
"FLEMING ISLAND, FL",Clay,Clay
"BLACKSHEAR, GA",Pierce,Pierce
"LAWRENCEVILLE, NJ",Mercer,Mercer
"TRABUCO CANYON, CA",Orange County,Orange County
"LOCKHART, TX",Caldwell,Caldwell
"DAVISON, MI",Genesee,Genesee
"WASKOM, TX",Harrison,Harrison
"PAULINA, LA",St. James,St James
"LIVE OAK, FL",Suwannee,Suwannee
"HAWTHORNE, CA",Los Angeles County,Los Angeles County
"VASHON ISLAND, WA",King County,King County
"COMMERCE CITY, CO",Adams,Adams
"LA PORTE, TX",Harris,Harris
"ROSELLE, NJ",Union,Union
"CLIFFWOOD, NJ",Monmouth,Monmouth
"RIDGELAND, SC",Jasper,Jasper
"AUBURN, NY",Cayuga,Cayuga
"LAKE OSWEGO, OR",Clackamas County,Clackamas County
"CORTE MADERA, CA",Marin County,Marin County
"ALISO VIEJO, CA",Orange County,Orange County
"PLEASANT VALLEY, NY",Dutchess,Dutchess
"ATHENS, TN",McMinn,McMinn
"TANNERSVILLE, PA",Monroe,Monroe
"SUTHERLAND, IA",O'Brien,O'Brien
"TIMMONSVILLE, SC",Florence,Florence
"ATHENS, TX",Henderson,Henderson
"CHULA VISTA, CA",San Diego County,San Diego County
"CAPE FEAR, NC",New Hanover,New Hanover
"MOUNT GILEAD, NC",Montgomery,Montgomery
"ORLAND PARK, IL",Cook,Cook
"LONDONDERRY, NH",Rockingham,Rockingham
"DULUTH, GA",Gwinnett,Gwinnett
"SEBRING, FL",Highlands,Highlands
"STATEN ISLAND, NY",Richmond,Richmond
"PHILLIPSBURG, KS",Phillips,Phillips
"MARATHON, FL",Monroe,Monroe
"ELK MILLS, MD",Cecil,Cecil
"GRAYSON, GA",Gwinnett,Gwinnett
"SHREVEPORT, LA",Caddo,Caddo
"CEDAR HILL, TX",Dallas,Dallas
"BROOKVILLE, OH",Montgomery,Montgomery
"WILLOWICK, OH",Lake,Lake
"BATESBURG-LEESVILLE, SC",Lexington,Lexington
"STERLING HEIGHTS, MI",Macomb,Macomb
"GHENT, NY",Columbia,Columbia
"DAYTON, OR",Yamhill County,Yamhill County
"ANALOMINK, PA",Monroe,Monroe
"HAYTI, SD",Hamlin,Hamlin
"BASALT, CO",Eagle,Eagle
"NIXA, MO",Christian,Christian
"LIMERICK, PA",Montgomery,Montgomery
"MOUND BAYOU, MS",Bolivar,Bolivar
"DAYTON, OH",Montgomery,Montgomery
"NORTON, OH",Summit,Summit
"HUDSON, FL",Pasco,Pasco
"ROANOKE, AL",Randolph,Randolph
"CAMBRIDGE, NE",Furnas,Furnas
"HIGHLAND PARK, MI",Wayne,Wayne
"KAPOLEI, HI",Honolulu County,Honolulu County
"FISHER, IL",Champaign,Champaign
"REDFORD, MI",Wayne,Wayne
"STONE MOUNTAIN, GA",DeKalb,Dekalb
"KIRKERSVILLE, OH",Licking,Licking
"MANCHESTER, MO",St. Louis,St Louis
"FAIRVIEW, PA",Erie,Erie
"MANCHESTER, MA",Essex,Essex
"UNION, KY",Boone,Boone
"ALLENTOWN, PA",Lehigh,Lehigh
"AMERICAN CANYON, CA",Napa County,Napa County
"ELMIRA, OR",Lane County,Lane County
"HAMILTON, NJ",Mercer,Mercer
"ALTA VISTA, IA",Chickasaw,Chickasaw
"COLTS NECK, NJ",Monmouth,Monmouth
"FARMINGTON, UT",Davis County,Davis County
"TUCSON, AZ",Pima,Pima
"GRAHAM, NC",Alamance,Alamance
"MCCRORY, AR",Woodruff,Woodruff
"VILLA PARK, CA",Orange County,Orange County
"MILPITAS, CA",Santa Clara County,Santa Clara County
"MONT CLARE, PA",Montgomery,Montgomery
"GREENSBORO, AL",Hale,Hale
"UTICA, MI",Macomb,Macomb
"SANGER, TX",Denton,Denton
"LA GRANGE HIGHLANDS, IL",Cook,Cook
"LONGVILLE, LA",Beauregard,Beauregard
"DAMASCUS, MD",Montgomery,Montgomery
"JENKINSVILLE, SC",Fairfield,Fairfield
"MIDLOTHIAN, TX",Ellis,Ellis
"PRESCOTT VALLEY, AZ",Yavapai,Yavapai
"MONSEY, NY",Rockland,Rockland
"GRYGLA, MN",Marshall,Marshall
"LAVALE, MD",Allegany,Allegany
"HORSEHEADS, NY",Chemung,Chemung
"TAKOMA PARK, MD",Montgomery,Montgomery
"ELTON, LA",Jefferson Davis,Jefferson Davis
"ELMA, IA",Howard,Howard
"SEBASTIAN, FL",Indian River,Indian River
"IDAHO CITY, ID",Boise,Boise
"BROOKFIELD, WI",Waukesha,Waukesha
"THATCHER, AZ",Graham,Graham
"ROCK HILL, NY",Sullivan,Sullivan
"LINCOLN, CA",Placer County,Placer County
"EL MIRAGE, AZ",Maricopa,Maricopa
"FOREST, VA",Bedford,Bedford
"HIGHLAND, MD",Howard,Howard
"ORANGE, VA",Orange,Orange
"WALDEN, NY",Orange,Orange
"HERMITAGE, TN",Davidson,Davidson
"ROSEDALE, MS",Bolivar,Bolivar
"UNION, MO",Franklin,Franklin
"BROADVIEW, IL",Cook,Cook
"CLIFTON PARK, NY",Saratoga,Saratoga
"WILLIAMSVILLE, NY",Erie,Erie
"HOUSTON, TX",Harris,Harris
"ALBANY, NY",Albany,Albany
"NEW EGYPT, NJ",Ocean,Ocean
"OZARK, MO",Christian,Christian
"WAHOO, NE",Saunders,Saunders
"BELMAR, NJ",Monmouth,Monmouth
"HANNIBAL, MO",Marion,Marion
"GREENVILLE, FL",Madison,Madison
"WILLIAMSTON, SC",Anderson,Anderson
"PAPILLION, NE",Sarpy,Sarpy
"BENICIA, CA",Solano County,Solano County
"ABERDEEN, ID",Bingham,Bingham
"BELFAIR, WA",Mason County,Mason County
"CLEAR LAKE CITY, TX",Harris,Harris
"PILOT POINT, TX",Denton,Denton
"LITTLETON, CO",Arapahoe,Arapahoe
"PELL LAKE, WI",Walworth,Walworth
"KEWANEE, IL",Henry,Henry
"ROCKFORD, TN",Blount,Blount
"BREMERTON, WA",Kitsap County,Kitsap County
"MADISON, WI",Dane,Dane
"MASON, MI",Ingham,Ingham
"FORNEY, TX",Kaufman,Kaufman
"ADAMS RUN, SC",Charleston,Charleston
"STANLEY, VA",Page,Page
"HONOLULU, HI",Honolulu County,Honolulu County
"WALTON, KY",Boone,Boone
"COLLINGDALE, PA",Delaware,Delaware
"CHANNELVIEW, TX",Harris,Harris
"COPLAY, PA",Lehigh,Lehigh
"DEXTER, MI",Washtenaw,Washtenaw
"NEWMANSTOWN, PA",Lebanon,Lebanon
"RED BANK, NJ",Monmouth,Monmouth
"HILTON, NY",Monroe,Monroe
"ADAMSVILLE, AL",Jefferson,Jefferson
"AUGUSTA, ME",Kennebec,Kennebec
"FORT MONMOUTH, NJ",Monmouth,Monmouth
"POST FALLS, ID",Kootenai,Kootenai
"WESLEY CHAPEL, FL",Pasco,Pasco
"BEDFORD HEIGHTS, OH",Cuyahoga,Cuyahoga
"AVONDALE ESTATES, GA",DeKalb,Dekalb
"CHARLES CITY, VA",Charles City,Charles City
"AUGUSTA, MT",Lewis and Clark,Lewis and Clark
"STEPHENVILLE, TX",Erath,Erath
"OLIVETTE, MO",St. Louis,St Louis
"NORMANNA, TX",Bee,Bee
"BARLOW, KY",Ballard,Ballard
"NORTH LIBERTY, IA",Johnson,Johnson
"OGDEN DUNES, IN",Porter,Porter
"SAN FRANCISCO, CA",San Francisco County,San Francisco County
"VILAS, NC",Watauga,Watauga
"DAVIS, CA",Yolo County,Yolo County
"WINDEMERE, FL",Pinellas,Pinellas
"STERLING, VA",Loudoun,Loudoun
"WEST POINT, GA",Troup,Troup
"DENDRON, VA",Surry,Surry
"LIVINGSTON, TX",Polk,Polk
"SUGAR GROVE, IL",Kane,Kane
"MAGALIA, CA",Butte County,Butte County
"GLEN ELLYN, IL",DuPage,Dupage
"FORTSON, GA",Muscogee,Muscogee
"SUTTON, MA",Worcester,Worcester
"LYNN HAVEN, FL",Bay,Bay
"TOWSON, MD",Baltimore,Baltimore
"WINGATE, NC",Union,Union
"WATERTOWN, SD",Codington,Codington
"HUNTSVILLE, AL",Madison,Madison
"OLYMPIA FIELDS, IL",Cook,Cook
"JAY, FL",Santa Rosa,Santa Rosa
"BREAUX BRIDGE, LA",St. Martin,St Martin
"LOGAN, IA",Harrison,Harrison
"WALLED LAKE, MI",Oakland,Oakland
"CORSICANA, TX",Navarro,Navarro
"DANVILLE, PA",Montour,Montour
"LONGMONT, CO",Boulder,Boulder
"HACKENSACK, NJ",Bergen,Bergen
"WAYCROSS, GA",Ware,Ware
"UMPQUA, OR",Douglas County,Douglas County
"BEREA, OH",Cuyahoga,Cuyahoga
"LOS LUNAS, NM",Valencia,Valencia
"EAST FISHKILL, NY",Dutchess,Dutchess
"GERMANTOWN, OH",Montgomery,Montgomery
"SURFSIDE BEACH, SC",Horry,Horry
"GREEN BAY, WI",Brown,Brown
"TURNERSVILLE, NJ",Gloucester,Gloucester
"LEAVITTSBURG, OH",Trumbull,Trumbull
"ROCKFORD, IL",Winnebago,Winnebago
"STAFFORD, TX",Fort Bend,Fort Bend
"GROTON, MA",Middlesex,Middlesex
"SALINE, MI",Washtenaw,Washtenaw
"BRYAN, TX",Brazos,Brazos
"LAFAYETTE, LA",Lafayette,Lafayette
"GETZVILLE, NY",Erie,Erie
"JOHNSTON, SC",Edgefield,Edgefield
"CENTEREACH, NY",Suffolk,Suffolk
"FLORISSANT, MO",St. Louis,St Louis
"HERMOSA BEACH, CA",Los Angeles County,Los Angeles County
"WARRENSBURG, MO",Johnson,Johnson
"LINWOOD, NJ",Atlantic,Atlantic
"TIPTON, IA",Cedar,Cedar
"PRINCETON JUNCTION, NJ",Mercer,Mercer
"MCCOOK, NE",Red Willow,Red Willow
"ERATH, LA",Vermilion,Vermilion
"DEERFIELD, MA",Franklin,Franklin
"MERCER ISLAND, WA",King County,King County
"PORTOLA, CA",Plumas County,Plumas County
"ELK GROVE VILLAGE, IL",Cook,Cook
"BRYSON CITY, NC",Swain,Swain
"ASBURY PARK, NJ",Monmouth,Monmouth
"FORT LEE, NJ",Bergen,Bergen
"STERLING, KS",Rice,Rice
"BLOSSVALE, NY",Oneida,Oneida
"MONTGOMERY, LA",Grant,Grant
"NAVASOTA, TX",Grimes,Grimes
"MERCEDES, TX",Hidalgo,Hidalgo
"MCKEES ROCKS, PA",Allegheny,Allegheny
"WHITE PLAINS, NY",Westchester,Westchester
"BIXBY, OK",Tulsa,Tulsa
"LATHAM, NY",Albany,Albany
"SALLISAW, OK",Sequoyah,Sequoyah
"WEST BOUNTIFUL, UT",Davis County,Davis County
"BENTLEYVILLE, OH",Cuyahoga,Cuyahoga
"BLANCHARD, MI",Isabella,Isabella
"PICAYUNE, MS",Pearl River,Pearl River
"NEW CITY, NY",Rockland,Rockland
"GROVE CITY, OH",Franklin,Franklin
"HEBER SPRINGS, AR",Cleburne,Cleburne
"MENDHAM, NJ",Morris,Morris
"BEDFORD, IN",Lawrence,Lawrence
"WOODBINE, GA",Camden,Camden
"WHEELING, IL",Cook,Cook
"SOUTH GRAFTON, MA",Worcester,Worcester
"MIFFLINBURG, PA",Union,Union
"CORRALES, NM",Sandoval,Sandoval
"NAMPA, ID",Canyon,Canyon
"PRAIRIEVILLE, LA",Ascension,Ascension
"SOMERS, NY",Westchester,Westchester
"FERRIDAY, LA",Concordia,Concordia
"MAPLE GLEN, PA",Montgomery,Montgomery
"TUSCALOOSA, AL",Tuscaloosa,Tuscaloosa
"LOUISA, KY",Lawrence,Lawrence
"MEADE, KS",Meade,Meade
"DURHAM, CT",Middlesex,Middlesex
"MEDFORD, OR",Jackson County,Jackson County
"PILOT MOUNTAIN, NC",Surry,Surry
"SWANSBORO, NC",Onslow,Onslow
"RAMSEY, NJ",Bergen,Bergen
"MINERVA, OH",Stark,Stark
"KERRVILLE, TX",Kerr,Kerr
"HINCKLEY, OH",Medina,Medina
"TERRYTOWN, LA",Jefferson,Jefferson
"COLD SPRING, MN",Stearns,Stearns
"LAGRANGEVILLE, NY",Dutchess,Dutchess
"PORT WASHINGTON, NY",Nassau,Nassau
"MINSTER, OH",Auglaize,Auglaize
"ANN ARBOR, MI",Washtenaw,Washtenaw
"LARCHMONT, NY",Westchester,Westchester
"HOFFMAN ESTATES, IL",Cook,Cook
"SUMMERVILLE, SC",Dorchester,Dorchester
"NEW LONDON, WI",Waupaca,Waupaca
"OAK BLUFFS, MA",Dukes,Dukes
"FLORA, MS",Madison,Madison
"PORTAL, GA",Bulloch,Bulloch
"MANCHESTER, KY",Clay,Clay
"GILROY, CA",Santa Clara County,Santa Clara County
"GLEN ROSE, TX",Somervell,Somervell
"IMPERIAL, PA",Allegheny,Allegheny
"ROSWELL, NM",Chaves,Chaves
"CRESCENT CITY, CA",Del Norte County,Del Norte County
"FORT PIERCE, FL",St. Lucie,St Lucie
"WAKEFIELD, VA",Sussex,Sussex
"CENTERVILLE, OH",Montgomery,Montgomery
"COATSBURG, IL",Adams,Adams
"WEST PITTSTON, PA",Luzerne,Luzerne
"WESTCHESTER, IL",Cook,Cook
"SALMON, ID",Lemhi,Lemhi
"ALPINE, UT",Utah County,Utah County
"GILMER, TX",Upshur,Upshur
"BROOKLYN PARK, MN",Hennepin,Hennepin
"NAPERVILLE, IL",DuPage,Dupage
"SHELBYVILLE, TN",Bedford,Bedford
"PALESTINE, TX",Anderson,Anderson
"ROSEVILLE, CA",Placer County,Placer County
"GRAFTON, ND",Walsh,Walsh
"BREA, CA",Orange County,Orange County
"OCEAN CITY, MD",Worcester,Worcester
"CARUTHERSVILLE, MO",Pemiscot,Pemiscot
"WESTON, FL",Broward,Broward
"LOXAHATCHEE, FL",Palm Beach,Palm Beach
"BERNARDSVILLE, NJ",Somerset,Somerset
"PICKERINGTON, OH",Fairfield,Fairfield
"PORTAGE, IN",Porter,Porter
"MCDONALD, PA",Washington,Washington
"NEW CANTON, VA",Buckingham,Buckingham
"BURLINGTON, NJ",Burlington,Burlington
"BERLIN, PA",Somerset,Somerset
"ORANGE, TX",Orange,Orange
"CARVER, MA",Plymouth,Plymouth
"BRECKSVILLE, OH",Cuyahoga,Cuyahoga
"ABSECON, NJ",Atlantic,Atlantic
"LOMITA, CA",Los Angeles County,Los Angeles County
"ELIDA, OH",Allen,Allen
"STUDIO CITY, CA",Los Angeles County,Los Angeles County
"SAVANNAH, TN",Hardin,Hardin
"ARGYLE, MN",Marshall,Marshall
"UNION, SC",Union,Union
"CAVE CITY, AR",Sharp,Sharp
"ONTARIO, CA",San Bernardino County,San Bernardino County
"HINESVILLE, GA",Liberty,Liberty
"GAHANNA, OH",Franklin,Franklin
"SOUTH LEBANON, OH",Warren,Warren
"MIDLOTHIAN, VA",Chesterfield,Chesterfield
"OAK PARK, IL",Cook,Cook
"STATHAM, GA",Barrow,Barrow
"JEFFERSON, GA",Jackson,Jackson
"HOT SPRINGS, AR",Garland,Garland
"CARY, IL",McHenry,McHenry
"EAST LYME, CT",New London,New London
"TROY, OH",Miami,Miami
"WACO, TX",McLennan,McLennan
"KEARNEY, MO",Clay,Clay
"ELGIN, IL",Kane,Kane
"RANTOUL, IL",Champaign,Champaign
"NORWALK, CA",Los Angeles County,Los Angeles County
"EDGEWATER, FL",Volusia,Volusia
"WEST, TX",McLennan,McLennan
"SIDMAN, PA",Cambria,Cambria
"NORWALK, CT",Fairfield,Fairfield
"FINDLAY, OH",Hancock,Hancock
"BEVERLY HILLS, MI",Oakland,Oakland
"HOMER CITY, PA",Indiana,Indiana
"ASHLAND, NE",Saunders,Saunders
"ROBERTSDALE, AL",Baldwin,Baldwin
"ROCKY MOUNT, NC",Edgecombe,Edgecombe
"CAMERON PARK, CA",El Dorado County,El Dorado County
"RINGGOLD, VA",Pittsylvania,Pittsylvania
"MADERA, CA",Madera County,Madera County
"HAWTHORN WOODS, IL",Lake,Lake
"SONORA, CA",Tuolumne County,Tuolumne County
"INVER GROVE HEIGHTS, MN",Dakota,Dakota
"LEOMINSTER, MA",Worcester,Worcester
"BROWNS SUMMIT, NC",Guilford,Guilford
"MILLERSVILLE, PA",Lancaster,Lancaster
"WEST NEWBURY, MA",Essex,Essex
"ELKHORN, NE",Douglas,Douglas
"CARROLLTON, VA",Isle of Wight,Isle of Wight
"HOLTON, KS",Jackson,Jackson
"HAMPTON, CT",Windham,Windham
"HAMER, SC",Dillon,Dillon
"NEWTON FALLS, OH",Trumbull,Trumbull
"PERRY, FL",Taylor,Taylor
"WEST ISLIP, NY",Suffolk,Suffolk
"PARMA, OH",Cuyahoga,Cuyahoga
"BRANDON, MS",Rankin,Rankin
"BERLIN, MD",Worcester,Worcester
"MILTON, WI",Rock,Rock
"RAYMOND, MS",Hinds,Hinds
"SACRAMENTO, CA",Sacramento County,Sacramento County
"JASPER, TX",Jasper,Jasper
"SAINT CLAIRSVILLE, OH",Belmont,Belmont
"HOPEWELL JUNCTION, NY",Dutchess,Dutchess
"HOWELL, NJ",Monmouth,Monmouth
"MINT HILL, NC",Mecklenburg,Mecklenburg
"SMYRNA, GA",Cobb,Cobb
"KILGORE, TX",Gregg,Gregg
"AVON, IN",Hendricks,Hendricks
"TATUM, TX",Rusk,Rusk
"MUNCY, PA",Lycoming,Lycoming
"EAST PATCHOGUE, NY",Suffolk,Suffolk
"ALHAMBRA, CA",Los Angeles County,Los Angeles County
"SPRING HILL, FL",Hernando,Hernando
"BISMARCK, ND",Burleigh,Burleigh
"CARNATION, WA",King County,King County
"MARICOPA, AZ",Pinal,Pinal
"MILLER, MO",Lawrence,Lawrence
"BEAUMONT, TX",Jefferson,Jefferson
"PALO ALTO, CA",Santa Clara County,Santa Clara County
"BURLINGAME, CA",San Mateo County,San Mateo County
"SHOREVIEW, MN",Ramsey,Ramsey
"MATU'U, MA",Ituau,Ituau
"CROWLEY, LA",Acadia,Acadia
"STAFFORD, VA",Stafford,Stafford
"CLEARFIELD, PA",Clearfield,Clearfield
"VANCOUVER, WA",Clark County,Clark County
"CAMDEN, DE",Kent,Kent
"WAVERLY, NE",Lancaster,Lancaster
"PASS CHRISTIAN, MS",Harrison,Harrison
"NEWARK, DE",New Castle,New Castle
"GRAND BLANC, MI",Genesee,Genesee
"POMPANO BEACH, FL",Broward,Broward
"ALAMEDA, CA",Alameda County,Alameda County
"MARCELLUS, NY",Onondaga,Onondaga
"HEMLOCK, MI",Saginaw,Saginaw
"ISLIP, NY",Suffolk,Suffolk
"LE MARS, IA",Plymouth,Plymouth
"MADRID, IA",Boone,Boone
"MINDEN, LA",Webster,Webster
"WHIGHAM, GA",Grady,Grady
"LE CLAIRE, IA",Scott,Scott
"PALOS VERDES, CA",Los Angeles County,Los Angeles County
"LAKEVILLE, CT",Litchfield,Litchfield
"RICHMOND, CA",Contra Costa County,Contra Costa County
"LAGO VISTA, TX",Travis,Travis
"CENTERPORT, NY",Suffolk,Suffolk
"PARK RIDGE, IL",Cook,Cook
"CLARKSDALE, MS",Coahoma,Coahoma
"LESLIE, MI",Ingham,Ingham
"ARDSLEY, NY",Westchester,Westchester
hometown,Cook,Cook
"HIGH RIDGE, MO",Jefferson,Jefferson
"ASHLAND CITY, TN",Cheatham,Cheatham
"EAST CLEVELAND, OH",Cuyahoga,Cuyahoga
"HURLEY, NY",Ulster,Ulster
"LINDALE, TX",Smith,Smith
"WEBSTER GROVES, MO",St. Louis,St Louis
"NORTH CHILI, NY",Monroe,Monroe
"EXETER, PA",Luzerne,Luzerne
"CEDAR GROVE, NJ",Essex,Essex
"BOCA RATON, FL",Palm Beach,Palm Beach
"BETHLEHEM, PA",Northampton,Northampton
"BERKELEY, CA",Alameda County,Alameda County
"CALDWELL, ID",Canyon,Canyon
"GREENVALE, NY",Nassau,Nassau
"NORTH READING, MA",Middlesex,Middlesex
"PENNINGTON, NJ",Mercer,Mercer
"CANOGA PARK, CA",Los Angeles County,Los Angeles County
"DEPEW, NY",Erie,Erie
"DARIEN, IL",DuPage,Dupage
"CALHOUN, GA",Gordon,Gordon
"BRAZORIA, TX",Brazoria,Brazoria
"PORT HENRY, NY",Essex,Essex
"SYLVESTER, GA",Worth,Worth
"DALLASTOWN, PA",York,York
"CRYSTAL CITY, MO",Jefferson,Jefferson
"SHIREMANSTOWN, PA",Cumberland,Cumberland
"LAGUNA NIGUEL, CA",Orange County,Orange County
"BARRINGTON, RI",Bristol,Bristol
"FISHERS, IN",Hamilton,Hamilton
"MADISON HEIGHTS, VA",Amherst,Amherst
"HILLSBOROUGH, NC",Orange,Orange
"DIMONDALE, MI",Eaton,Eaton
"BRANFORD, CT",New Haven,New Haven
"ASBURY, NJ",Warren,Warren
"SINKING SPRING, PA",Berks,Berks
"OLDWICK, NJ",Hunterdon,Hunterdon
"GIRARD, OH",Trumbull,Trumbull
"WIMBERLEY, TX",Hays,Hays
"AKRON, CO",Washington,Washington
"SHERWOOD, WI",Calumet,Calumet
"NARRAGANSETT, RI",Washington,Washington
"LUCASVILLE, OH",Scioto,Scioto
"LINDENHURST, IL",Lake,Lake
"BELLPORT, NY",Suffolk,Suffolk
"FRIENDSVILLE, TN",Blount,Blount
"BELLEVUE, WA",King County,King County
"COLD SPRING, KY",Campbell,Campbell
"FOLEY, AL",Baldwin,Baldwin
"AGAWAM, MA",Hampden,Hampden
"MUNDAY, TX",Knox,Knox
"EBENSBURG, PA",Cambria,Cambria
"LIVINGSTON, TN",Overton,Overton
"MANCHESTER, IA",Delaware,Delaware
"KENSINGTON, MD",Montgomery,Montgomery
"ROCKLIN, CA",Placer County,Placer County
"NEWBERN, TN",Dyer,Dyer
"BELTON, MO",Cass,Cass
"GAMBRILLS, MD",Anne Arundel,Anne Arundel
"WINSLOW, ME",Kennebec,Kennebec
"FAIRVIEW, TN",Williamson,Williamson
"SPENCERVILLE, OH",Allen,Allen
"CHOCTAW, OK",Oklahoma,Oklahoma
"NORWOOD PARK, IL",Cook,Cook
"EASTON, PA",Northampton,Northampton
"HAVANA, IL",Mason,Mason
"MOUNT PLEASANT, SC",Charleston,Charleston
"TICKFAW, LA",Tangipahoa,Tangipahoa
"ARLINGTON, WI",Columbia,Columbia
"MEMPHIS, MO",Scotland,Scotland
"ARLINGTON, WA",Snohomish County,Snohomish County
"ELM MOTT, TX",McLennan,McLennan
"DELANO, MN",Wright,Wright
"TRAER, IA",Tama,Tama
"WEST LAFAYETTE, OH",Coshocton,Coshocton
"SASKATOON, SK",Division No. 11,Division No. 11
"LOUDON, TN",Loudon,Loudon
"CENTER, TX",Shelby,Shelby
"BABSON PARK, FL",Polk,Polk
"BURLINGTON, NC",Alamance,Alamance
"KINDER, LA",Allen,Allen
"CONCORD, OH",Lake,Lake
"WINONA, MS",Montgomery,Montgomery
"OCEANSIDE, NY",Nassau,Nassau
"ENGLEWOOD, NJ",Bergen,Bergen
"MILILANI, HI",Honolulu County,Honolulu County
"BRICK, NJ",Ocean,Ocean
"VAN METER, IA",Dallas,Dallas
"DOLOMITE, AL",Jefferson,Jefferson
"BOGALUSA, LA",Washington,Washington
"GRANITE FALLS, NC",Caldwell,Caldwell
"BASTROP, LA",Morehouse,Morehouse
"SAYVILLE, NY",Suffolk,Suffolk
"HOLLY HILL, SC",Orangeburg,Orangeburg
"WELLSVILLE, UT",Cache County,Cache County
"SCARBOROUGH, ON",Toronto Division,Toronto Division
"RED BLUFF, CA",Tehama County,Tehama County
"SEABROOK, SC",Beaufort,Beaufort
"HOLLAND, OH",Lucas,Lucas
"CLARKS SUMMIT, PA",Lackawanna,Lackawanna
"TEHACHAPI, CA",Kern County,Kern County
"CHAPMAN, KS",Dickinson,Dickinson
"PRINCETON, NJ",Mercer,Mercer
"APOPKA, FL",Orange,Orange
"WYCKOFF, NJ",Bergen,Bergen
"SHEBOYGAN, WI",Sheboygan,Sheboygan
"MC GEE, MO",Wayne,Wayne
"PAINESVILLE, OH",Lake,Lake
"HERMITAGE, PA",Mercer,Mercer
"SHINNSTON, WV",Harrison,Harrison
"FAIRFIELD, OH",Butler,Butler
"DOUGLASVILLE, GA",Douglas,Douglas
"LEONARDTOWN, MD",St. Mary's,St Mary's
"BUCHANAN, GA",Haralson,Haralson
"CORONA, NY",Queens,Queens
"SAVAGE, MN",Scott,Scott
"METUCHEN, NJ",Middlesex,Middlesex
"ABERDEEN, MS",Monroe,Monroe
"MILL SPRING, NC",Polk,Polk
"MINERAL WELLS, TX",Palo Pinto County,Palo Pinto County
"SUPERIOR, CO",Boulder,Boulder
"MOORESVILLE, NC",Iredell,Iredell
"TROY, MI",Oakland,Oakland
"LAQUINTA, CA",Riverside County,Riverside County
"SPRINGFIELD, MA",Hampden,Hampden
"POWER, MT",Teton,Teton
"TROY, MO",Lincoln,Lincoln
"BROXTON, GA",Coffee,Coffee
"EXCELSIOR, MN",Hennepin,Hennepin
"CARROLL, OH",Fairfield,Fairfield
"DURANT, IA",Cedar,Cedar
"LAURENS, SC",Laurens,Laurens
"NEW ROCHELLE, NY",Westchester,Westchester
"WOODINVILLE, WA",King County,King County
"MYRTLE BEACH, SC",Horry,Horry
"MINNEOLA, FL",Lake,Lake
"CHRISTCHURCH, VA",Middlesex,Middlesex
"PORTSMOUTH, OH",Scioto,Scioto
"TEXAS CITY, TX",Galveston,Galveston
"WESTPORT, CT",Fairfield,Fairfield
"TYRONE, PA",Blair,Blair
"WADESVILLE, IN",Posey,Posey
"GLEN BURNIE, MD",Anne Arundel,Anne Arundel
"NEWPORT, TN",Cocke,Cocke
"CUBA CITY, WI",Grant,Grant
"SAN JACINTO, CA",Riverside County,Riverside County
"OBERLIN, LA",Allen,Allen
"PLEASANTON, CA",Alameda County,Alameda County
"CARROLLTON, TX",Dallas,Dallas
"DES MOINES, IA",Polk,Polk
"OLSBURG, KS",Pottawatomie,Pottawatomie
"CHINO HILLS, CA",San Bernardino County,San Bernardino County
"STEELTON, PA",Dauphin,Dauphin
"PORT ORANGE, FL",Volusia,Volusia
"FORT MEADE, FL",Polk,Polk
"WALTHAM, MA",Middlesex,Middlesex
"NEW HAVEN, CT",New Haven,New Haven
"MAGNOLIA, TX",Montgomery,Montgomery
"MONTEREY PARK, CA",Los Angeles County,Los Angeles County
"BOSTON, MA",Suffolk,Suffolk
"YPSILANTI, MI",Washtenaw,Washtenaw
"MONMOUTH BEACH, NJ",Monmouth,Monmouth
"KINGMAN, AZ",Mohave,Mohave
"UNIVERSITY CITY, MO",St. Louis,St Louis
"FARMERSVILLE, OH",Montgomery,Montgomery
"PARIS, KY",Bourbon,Bourbon
"RICHMOND HEIGHTS, OH",Cuyahoga,Cuyahoga
"MAPLE HEIGHTS, OH",Cuyahoga,Cuyahoga
"WILLISTON, FL",Levy,Levy
"CRANBURY, NJ",Middlesex,Middlesex
"SANFORD, NC",Lee,Lee
"BURAS, LA",Plaquemines,Plaquemines
"CAMPTON, NH",Grafton,Grafton
"LEEDS, AL",Jefferson,Jefferson
"LAKELAND, TN",Shelby,Shelby
"SEADRIFT, TX",Calhoun,Calhoun
"CASTLE ROCK, CO",Douglas,Douglas
"ANTELOPE, CA",Sacramento County,Sacramento County
"BELVIDERE, TN",Franklin,Franklin
