id,name,male_18_to_24,lat,long,,
40105,"Nowata County, Oklahoma",410,36.8248626,-95.6266422,,
51143,"Pittsylvania County, Virginia",2405,36.805763,-79.40584892,,
40007,"Beaver County, Oklahoma",238,36.80227283,-100.5603997,,
40025,"Cimarron County, Oklahoma",77,36.800899,-102.5605063,,
21235,"Whitley County, Kentucky",2005,36.79401457,-84.10157357,,
40071,"Kay County, Oklahoma",2004,36.7916031,-97.1665918,,
40059,"Harper County, Oklahoma",134,36.78776325,-99.704569,,
6069,"San Benito County, California",2794,36.7725194,-121.3340872,,
21147,"McCreary County, Kentucky",949,36.76938043,-84.49752586,,
51025,"Brunswick County, Virginia",1060,36.755178,-77.864299,,
29091,"Howell County, Missouri",1694,36.7540967,-91.8993298,,
21083,"Graves County, Kentucky",1545,36.75189392,-88.6670345,,
51083,"Halifax County, Virginia",1288,36.75082609,-78.90704482,,
21013,"Bell County, Kentucky",1337,36.75032091,-83.70598573,,
21213,"Simpson County, Kentucky",754,36.749382,-86.582631,,
40053,"Grant County, Oklahoma",152,36.748945,-97.796079,,
21053,"Clinton County, Kentucky",378,36.748735,-85.1586605,,
29209,"Stone County, Missouri",985,36.748505,-93.43130678,,
40035,"Craig County, Oklahoma",684,36.747062,-95.17776275,,
51105,"Lee County, Virginia",1092,36.74213944,-83.15718178,,
6019,"Fresno County, California",56085,36.73911884,-119.7006801,,
21003,"Allen County, Kentucky",878,36.73099025,-86.14662375,,
40151,"Woods County, Oklahoma",1027,36.724994,-98.8570086,,
51191,"Washington County, Virginia",2345,36.71802563,-81.92496425,,
51169,"Scott County, Virginia",888,36.71677143,-82.58395157,,
29023,"Butler County, Missouri",1781,36.71386389,-90.37282178,,
40139,"Texas County, Oklahoma",1460,36.71214071,-101.3433441,,
35045,"San Juan County, New Mexico",6426,36.70994524,-108.1335796,,
21171,"Monroe County, Kentucky",461,36.7077212,-85.758247,,
21105,"Hickman County, Kentucky",160,36.7067435,-89.040687,,
29009,"Barry County, Missouri",1374,36.70541518,-93.90648391,,
51175,"Southampton County, Virginia",771,36.70184075,-77.16343538,,
51035,"Carroll County, Virginia",1045,36.69529257,-80.67722843,,
51089,"Henry County, Virginia",1984,36.68180257,-79.91552743,,
51117,"Mecklenburg County, Virginia",1366,36.6737048,-78.4054693,,
51077,"Grayson County, Virginia",514,36.67247629,-81.285279,,
51141,"Patrick County, Virginia",542,36.6718535,-80.29477038,,
40147,"Washington County, Oklahoma",2230,36.66613344,-95.91195811,,
29181,"Ripley County, Missouri",545,36.65919517,-90.84409483,,
51081,"Greensville County, Virginia",738,36.658643,-77.562033,,
29213,"Taney County, Missouri",2444,36.65827239,-93.08575706,,
40003,"Alfalfa County, Oklahoma",176,36.644656,-98.31166613,,
29149,"Oregon County, Missouri",445,36.6403424,-91.477124,,
21035,"Calloway County, Kentucky",3754,36.63919443,-88.25519957,,
29153,"Ozark County, Missouri",311,36.63543713,-92.43541167,,
29119,"McDonald County, Missouri",1006,36.63184267,-94.40618322,,
29143,"New Madrid County, Missouri",724,36.62551971,-89.70157729,,
6027,"Inyo County, California",673,36.58473825,-117.5806418,,
47137,"Pickett County, Tennessee",182,36.552982,-85.162523,,
47027,"Clay County, Tennessee",267,36.5501615,-85.5720525,,
21075,"Fulton County, Kentucky",322,36.547805,-89.144572,,
35007,"Colfax County, New Mexico",535,36.54065988,-104.8532711,,
40113,"Osage County, Oklahoma",2013,36.53326592,-96.39054158,,
47111,"Macon County, Tennessee",980,36.5227185,-85.9458835,,
47161,"Stewart County, Tennessee",551,36.520409,-87.779265,,
47025,"Claiborne County, Tennessee",1566,36.51929108,-83.70600792,,
47163,"Sullivan County, Tennessee",6266,36.50784462,-82.37331877,,
47147,"Robertson County, Tennessee",2695,36.50642475,-86.82059788,,
47067,"Hancock County, Tennessee",238,36.5015275,-83.168447,,
37005,"Alleghany County, North Carolina",405,36.482587,-81.0840176,,
47125,"Montgomery County, Tennessee",10446,36.4675196,-87.3840958,,
47165,"Sumner County, Tennessee",6487,36.46101044,-86.48256144,,
35055,"Taos County, New Mexico",1198,36.45801643,-105.6353664,,
47073,"Hawkins County, Tennessee",1997,36.453774,-82.94070243,,
47091,"Johnson County, Tennessee",876,36.4513482,-81.83537,,
6053,"Monterey County, California",25051,36.45052037,-121.4723782,,
40153,"Woodward County, Oklahoma",936,36.44467817,-99.39536617,,
37073,"Gates County, North Carolina",468,36.43955486,-76.69549843,,
47151,"Scott County, Tennessee",947,36.43369217,-84.520517,,
37033,"Caswell County, North Carolina",989,36.424946,-79.30429714,,
47013,"Campbell County, Tennessee",1537,36.423617,-84.14802943,,
37009,"Ashe County, North Carolina",992,36.42354267,-81.47318392,,
37171,"Surry County, North Carolina",2975,36.41146218,-80.66621345,,
37157,"Rockingham County, North Carolina",3625,36.40777136,-79.78178436,,
37131,"Northampton County, North Carolina",949,36.40626473,-77.47477613,,
37185,"Warren County, North Carolina",954,36.40279167,-78.11764767,,
47169,"Trousdale County, Tennessee",342,36.402012,-86.143252,,
37181,"Vance County, North Carolina",2154,36.401486,-78.382252,,
40103,"Noble County, Oklahoma",419,36.39862483,-97.248302,,
40041,"Delaware County, Oklahoma",1517,36.39312763,-94.76245175,,
5015,"Carroll County, Arkansas",1066,36.39310883,-93.62207883,,
5049,"Fulton County, Arkansas",427,36.3929993,-91.7837302,,
37091,"Hertford County, North Carolina",1309,36.38891167,-76.95341483,,
40047,"Garfield County, Oklahoma",2869,36.38869335,-97.81012047,,
37169,"Stokes County, North Carolina",1786,36.38781875,-80.21114438,,
35059,"Union County, New Mexico",239,36.3779202,-103.4712804,,
37145,"Person County, North Carolina",1508,36.37784075,-78.999576,,
5021,"Clay County, Arkansas",644,36.37415573,-90.44106836,,
47133,"Overton County, Tennessee",850,36.36950438,-85.27620338,,
37029,"Camden County, North Carolina",371,36.36169433,-76.167416,,
5007,"Benton County, Arkansas",9313,36.36162038,-94.26371586,,
47087,"Jackson County, Tennessee",460,36.36028033,-85.71251033,,
48357,"Ochiltree County, Texas",476,36.35927167,-100.7547713,,
47131,"Obion County, Tennessee",1279,36.35792289,-89.20576989,,
40131,"Rogers County, Oklahoma",3952,36.35631025,-95.608913,,
5121,"Randolph County, Arkansas",791,36.34941614,-90.97098186,,
48295,"Lipscomb County, Texas",135,36.3448026,-100.2192254,,
40093,"Major County, Oklahoma",277,36.34387586,-98.35635129,,
48421,"Sherman County, Texas",134,36.340796,-102.073587,,
47049,"Fentress County, Tennessee",660,36.33988067,-84.961107,,
40097,"Mayes County, Oklahoma",1647,36.33816833,-95.17284658,,
35039,"Rio Arriba County, New Mexico",1799,36.33721814,-106.3817615,,
5005,"Baxter County, Arkansas",1190,36.33069233,-92.38756225,,
47019,"Carter County, Tennessee",2652,36.3201885,-82.16574517,,
47095,"Lake County, Tennessee",610,36.319772,-89.48689933,,
5009,"Boone County, Arkansas",1554,36.31633433,-93.05844878,,
37053,"Currituck County, North Carolina",898,36.31367053,-75.93848827,,
47079,"Henry County, Tennessee",1164,36.31038888,-88.29790063,,
40117,"Pawnee County, Oklahoma",651,36.30964143,-96.60318814,,
5089,"Marion County, Arkansas",584,36.30647971,-92.66716729,,
48111,"Dallam County, Texas",342,36.29758267,-102.7070133,,
47183,"Weakley County, Tennessee",3156,36.29245388,-88.72623825,,
47083,"Houston County, Tennessee",334,36.29232433,-87.765157,,
37139,"Pasquotank County, North Carolina",2598,36.28801567,-76.24685133,,
40045,"Ellis County, Oklahoma",115,36.287953,-99.73812775,,
47173,"Union County, Tennessee",805,36.28502067,-83.799506,,
47179,"Washington County, Tennessee",6732,36.28287027,-82.491978,,
37083,"Halifax County, North Carolina",2397,36.27242667,-77.63076778,,
29069,"Dunklin County, Missouri",1290,36.26537058,-90.11643992,,
37077,"Granville County, North Carolina",3213,36.25442043,-78.66538571,,
47021,"Cheatham County, Tennessee",1620,36.2540964,-87.07468,,
48195,"Hansford County, Texas",236,36.24485567,-101.3194893,,
47159,"Smith County, Tennessee",799,36.2365509,-85.9404041,,
37189,"Watauga County, North Carolina",8130,36.23369025,-81.72817425,,
47057,"Grainger County, Tennessee",942,36.2325055,-83.53545633,,
6107,"Tulare County, California",25416,36.22939703,-119.0972972,,
37193,"Wilkes County, North Carolina",2480,36.22663633,-81.1288896,,
47063,"Hamblen County, Tennessee",2645,36.21647938,-83.2669385,,
37143,"Perquimans County, North Carolina",478,36.210978,-76.439526,,
29155,"Pemiscot County, Missouri",767,36.19555182,-89.80788055,,
37041,"Chowan County, North Carolina",512,36.1924495,-76.605441,,
47059,"Greene County, Tennessee",2998,36.19203925,-82.87824988,,
47043,"Dickson County, Tennessee",2046,36.1856715,-87.354067,,
37197,"Yadkin County, North Carolina",1494,36.175676,-80.7102358,,
47037,"Davidson County, Tennessee",34484,36.17468989,-86.78753362,,
47189,"Wilson County, Tennessee",4573,36.16037525,-86.29921188,,
5135,"Sharp County, Arkansas",583,36.15727478,-91.51845067,,
47141,"Putnam County, Tennessee",6034,36.1541474,-85.5202143,,
6031,"Kings County, California",10371,36.14981944,-119.8510364,,
37015,"Bertie County, North Carolina",1027,36.1421375,-77.04035638,,
47001,"Anderson County, Tennessee",3046,36.1381345,-84.1690695,,
40143,"Tulsa County, Oklahoma",29258,36.13152952,-95.96477258,,
5055,"Greene County, Arkansas",1920,36.129251,-90.59735413,,
47129,"Morgan County, Tennessee",1099,36.12706125,-84.59907775,,
40119,"Payne County, Oklahoma",11594,36.1094444,-96.9690334,,
47171,"Unicoi County, Tennessee",628,36.09910667,-82.42070033,,
47005,"Benton County, Tennessee",585,36.08743025,-88.0521455,,
5065,"Izard County, Arkansas",496,36.08320333,-91.96818527,,
37011,"Avery County, North Carolina",985,36.077535,-81.92033856,,
37081,"Guilford County, North Carolina",26654,36.07444504,-79.89955953,,
37067,"Forsyth County, North Carolina",16721,36.07199778,-80.24237988,,
47045,"Dyer County, Tennessee",1517,36.07167589,-89.40008678,,
32003,"Clark County, Nevada",92905,36.06900564,-115.0501004,,
47089,"Jefferson County, Tennessee",2491,36.0665696,-83.4792734,,
37001,"Alamance County, North Carolina",7652,36.05422077,-79.399987,,
5075,"Lawrence County, Arkansas",788,36.04369629,-91.13686807,,
37135,"Orange County, North Carolina",11639,36.03622713,-79.1182215,,
37063,"Durham County, North Carolina",15080,36.03617128,-78.87920411,,
37069,"Franklin County, North Carolina",2731,36.03362825,-78.3311465,,
5087,"Madison County, Arkansas",639,36.03290663,-93.71356663,,
5143,"Washington County, Arkansas",15029,36.01563074,-94.23240509,,
47085,"Humphreys County, Tennessee",723,36.00917325,-87.808986,,
35033,"Mora County, New Mexico",179,36.00804133,-105.027401,,
47053,"Gibson County, Tennessee",1868,35.9989765,-88.93373142,,
47041,"DeKalb County, Tennessee",783,35.9965165,-85.93065775,,
40043,"Dewey County, Oklahoma",175,35.99437625,-99.06518825,,
47093,"Knox County, Tennessee",26735,35.98452874,-83.95164571,,
40011,"Blaine County, Oklahoma",389,35.98087738,-98.45227563,,
37127,"Nash County, North Carolina",4286,35.97244611,-77.95672467,,
40083,"Logan County, Oklahoma",2317,35.96043113,-97.41214563,,
47017,"Carroll County, Tennessee",1386,35.95921285,-88.44614492,,
37121,"Mitchell County, North Carolina",536,35.958273,-82.130975,,
47035,"Cumberland County, Tennessee",1970,35.9576015,-84.97422267,,
48341,"Moore County, Texas",1127,35.9550445,-101.9084645,,
40001,"Adair County, Oklahoma",1004,35.9549736,-94.605857,,
5101,"Newton County, Arkansas",295,35.9519487,-93.1840212,,
47029,"Cocke County, Tennessee",1271,35.95012629,-83.10727743,,
40037,"Creek County, Oklahoma",2905,35.94848143,-96.30581379,,
40145,"Wagoner County, Oklahoma",2801,35.94605213,-95.5116975,,
37177,"Tyrrell County, North Carolina",240,35.936934,-76.203339,,
40073,"Kingfisher County, Oklahoma",619,35.91887783,-97.89347983,,
37003,"Alexander County, North Carolina",1396,35.91299167,-81.17387933,,
5137,"Stone County, Arkansas",401,35.90805611,-92.11739444,,
47145,"Roane County, Tennessee",1942,35.907313,-84.533716,,
48211,"Hemphill County, Texas",165,35.904503,-100.384093,,
37027,"Caldwell County, North Carolina",3271,35.90409457,-81.53634786,,
5129,"Searcy County, Arkansas",265,35.90274871,-92.65969714,,
47187,"Williamson County, Tennessee",6107,35.89744383,-86.85720567,,
37059,"Davie County, North Carolina",1410,35.89026567,-80.51434533,,
37065,"Edgecombe County, North Carolina",2456,35.88717725,-77.63169663,,
37117,"Martin County, North Carolina",916,35.8733425,-77.18698363,,
40021,"Cherokee County, Oklahoma",3555,35.87249813,-95.01287338,,
47185,"White County, Tennessee",1044,35.87067025,-85.52847125,,
35028,"Los Alamos County, New Mexico",486,35.856686,-106.2918685,,
37199,"Yancey County, North Carolina",610,35.85550633,-82.261226,,
47155,"Sevier County, Tennessee",3962,35.85171138,-83.57203425,,
47149,"Rutherford County, Tennessee",16617,35.84997806,-86.41958888,,
37115,"Madison County, North Carolina",1074,35.84913567,-82.65979,,
35021,"Harding County, New Mexico",15,35.8377695,-103.9755195,,
5031,"Craighead County, Arkansas",6252,35.83240864,-90.62004343,,
37187,"Washington County, North Carolina",497,35.82788167,-76.577093,,
47015,"Cannon County, Tennessee",578,35.81888125,-86.100496,,
47081,"Hickman County, Tennessee",1150,35.81467513,-87.447112,,
47033,"Crockett County, Tennessee",600,35.80584957,-89.12285214,,
37183,"Wake County, North Carolina",44927,35.79973352,-78.63509505,,
37057,"Davidson County, North Carolina",6244,35.79962909,-80.24531591,,
48205,"Hartley County, Texas",168,35.788738,-102.361479,,
37151,"Randolph County, North Carolina",5834,35.76754564,-79.75982882,,
47097,"Lauderdale County, Tennessee",1513,35.7618855,-89.6338635,,
37023,"Burke County, North Carolina",4849,35.755752,-81.64566582,,
47105,"Loudon County, Tennessee",1673,35.7409298,-84.3010558,,
37097,"Iredell County, North Carolina",6875,35.74034338,-80.897225,,
47009,"Blount County, Tennessee",5104,35.73910818,-83.95276636,,
4005,"Coconino County, Arizona",12023,35.72308107,-111.821823,,
5063,"Independence County, Arkansas",1654,35.718478,-91.56090138,,
48393,"Roberts County, Texas",25,35.71814,-100.676817,,
37055,"Dare County, North Carolina",1218,35.71257079,-75.651636,,
5093,"Mississippi County, Arkansas",2214,35.71008505,-90.0504946,,
37195,"Wilson County, North Carolina",3545,35.7052954,-77.924511,,
48233,"Hutchinson County, Texas",901,35.703772,-101.5366134,,
40081,"Lincoln County, Oklahoma",1282,35.6972109,-96.8846166,,
47135,"Perry County, Tennessee",299,35.6905495,-87.8223285,,
37111,"McDowell County, North Carolina",1754,35.6893904,-82.0417182,,
47175,"Van Buren County, Tennessee",192,35.677816,-85.434355,,
47177,"Warren County, Tennessee",1571,35.67570357,-85.76422314,,
40129,"Roger Mills County, Oklahoma",136,35.6707585,-99.6533365,,
37035,"Catawba County, North Carolina",6368,35.6658924,-81.1545836,,
35043,"Sandoval County, New Mexico",5552,35.66500135,-106.6677697,,
37037,"Chatham County, North Carolina",2126,35.64810867,-79.30974956,,
37159,"Rowan County, North Carolina",6374,35.642257,-80.50835193,,
47119,"Maury County, Tennessee",3254,35.64038813,-87.11620475,,
40101,"Muskogee County, Oklahoma",3408,35.63241143,-95.39804907,,
47077,"Henderson County, Tennessee",1114,35.61668433,-88.35662733,,
40039,"Custer County, Oklahoma",2633,35.61388417,-98.881462,,
47007,"Bledsoe County, Tennessee",566,35.609437,-85.210253,,
47143,"Rhea County, Tennessee",1497,35.6041795,-84.935832,,
47113,"Madison County, Tennessee",5311,35.59741977,-88.83556223,,
37021,"Buncombe County, North Carolina",10060,35.59722383,-82.52927042,,
37147,"Pitt County, North Carolina",14549,35.59671606,-77.38968219,,
5067,"Jackson County, Arkansas",760,35.59296722,-91.17113156,,
47039,"Decatur County, Tennessee",447,35.5867356,-88.1204938,,
40111,"Okmulgee County, Oklahoma",2189,35.57447129,-95.95828557,,
5033,"Crawford County, Arkansas",2666,35.57315255,-94.267411,,
5111,"Poinsett County, Arkansas",1019,35.56964022,-90.62866822,,
5023,"Cleburne County, Arkansas",934,35.56538773,-92.01384245,,
35049,"Santa Fe County, New Mexico",5671,35.56376706,-105.9956766,,
5141,"Van Buren County, Arkansas",631,35.56071486,-92.439008,,
37087,"Haywood County, North Carolina",2163,35.545447,-82.99169683,,
47075,"Haywood County, Tennessee",767,35.5447645,-89.3077635,,
37101,"Johnston County, North Carolina",6661,35.53697991,-78.29331536,,
40017,"Canadian County, Oklahoma",4686,35.528872,-97.90294467,,
47101,"Lewis County, Tennessee",469,35.526554,-87.489057,,
40109,"Oklahoma County, Oklahoma",37300,35.5259296,-97.45439767,,
47003,"Bedford County, Tennessee",1961,35.52028429,-86.43069214,,
47031,"Coffee County, Tennessee",2132,35.50474257,-86.09158157,,
35047,"San Miguel County, New Mexico",1723,35.50320706,-104.8960844,,
5071,"Johnson County, Arkansas",1299,35.491488,-93.48217263,,
37079,"Greene County, North Carolina",1102,35.489881,-77.6641635,,
47117,"Marshall County, Tennessee",1196,35.48289125,-86.775576,,
35031,"McKinley County, New Mexico",4288,35.48179714,-108.3883684,,
37109,"Lincoln County, North Carolina",3095,35.48101783,-81.22334217,,
37013,"Beaufort County, North Carolina",1736,35.47584922,-76.83934278,,
47167,"Tipton County, Tennessee",2736,35.4752,-89.74475663,,
47023,"Chester County, Tennessee",1169,35.4608665,-88.52534175,,
40135,"Sequoyah County, Oklahoma",1727,35.45209063,-94.7207285,,
40107,"Okfuskee County, Oklahoma",526,35.4499914,-96.3773144,,
37105,"Lee County, North Carolina",2581,35.4498918,-79.1674332,,
47123,"Monroe County, Tennessee",1792,35.4436808,-84.3102424,,
47121,"Meigs County, Tennessee",435,35.43824133,-84.86861867,,
48483,"Wheeler County, Texas",209,35.4317866,-100.2782142,,
48179,"Gray County, Texas",918,35.4303256,-100.7891288,,
37173,"Swain County, North Carolina",636,35.43013867,-83.44567033,,
